population,border_color,name,set_or_source,collector_number,scryfall_id,card_pk,matched_printing,census,image_url,image_w,image_h,aspect_ratio,bleed_class,prod_layout_class,placement,avg_r,avg_g,avg_b,brightness,saturation,mean_std_r,uniform,classifier_verdict,left_r,left_g,left_b,left_brightness,left_saturation,left_std_r,left_n_px,right_r,right_g,right_b,right_brightness,right_saturation,right_std_r,right_n_px,top_r,top_g,top_b,top_brightness,top_saturation,top_std_r,top_n_px,bottom_r,bottom_g,bottom_b,bottom_brightness,bottom_saturation,bottom_std_r,bottom_n_px
scryfall,yellow,Webstrike Elite,dft,472,10c14636-3ff0-4fbf-9df1-1b6d3d52e29e,,,sample,https://cards.scryfall.io/normal/front/1/0/10c14636-3ff0-4fbf-9df1-1b6d3d52e29e.jpg?1782687557,488,680,0.71765,trimmed,,raw,244.91,191.98,19.48,152.12,225.43,6.53,True,,246.0,192.63,19.34,152.66,226.66,1.04,4760,246.23,192.94,18.95,152.71,227.27,1.16,4760,246.05,192.9,18.75,152.57,227.3,1.46,3410,241.37,189.47,20.87,150.57,220.5,22.45,3410
scryfall,yellow,Webstrike Elite,dft,472,10c14636-3ff0-4fbf-9df1-1b6d3d52e29e,,,sample,https://cards.scryfall.io/normal/front/1/0/10c14636-3ff0-4fbf-9df1-1b6d3d52e29e.jpg?1782687557,488,680,0.71765,trimmed,,production,246,193,19,152.67,227,0.0,True,,246,193,19,152.67,227,0.0,1022,246,193,19,152.67,227,0.0,1533,,,,,,,0,246,193,19,152.67,227,0.0,377
scryfall,yellow,Webstrike Elite,dft,472,10c14636-3ff0-4fbf-9df1-1b6d3d52e29e,,,sample,https://cards.scryfall.io/normal/front/1/0/10c14636-3ff0-4fbf-9df1-1b6d3d52e29e.jpg?1782687557,488,680,0.71765,trimmed,,cardspace,244.91,191.98,19.48,152.12,225.43,6.53,True,,246.0,192.63,19.34,152.66,226.66,1.04,4760,246.23,192.94,18.95,152.71,227.27,1.16,4760,246.05,192.9,18.75,152.57,227.3,1.46,3410,241.37,189.47,20.87,150.57,220.5,22.45,3410
scryfall,yellow,Bulwark Ox,dft,428,146670b1-0b6d-4d9b-b931-137c508309a9,,,sample,https://cards.scryfall.io/normal/front/1/4/146670b1-0b6d-4d9b-b931-137c508309a9.jpg?1782687589,488,680,0.71765,trimmed,,raw,244.5,191.7,19.75,151.98,224.75,7.46,True,,245.98,192.64,19.34,152.65,226.64,0.98,4760,246.13,192.91,19.26,152.77,226.87,1.12,4760,246.05,192.75,19.3,152.7,226.75,1.46,3410,239.82,188.48,21.09,149.8,218.73,26.29,3410
scryfall,yellow,Bulwark Ox,dft,428,146670b1-0b6d-4d9b-b931-137c508309a9,,,sample,https://cards.scryfall.io/normal/front/1/4/146670b1-0b6d-4d9b-b931-137c508309a9.jpg?1782687589,488,680,0.71765,trimmed,,production,246,193,19,152.67,227,0.0,True,,246,193,19,152.67,227,0.0,1022,246,193,19,152.67,227,0.0,1533,,,,,,,0,246,193,19,152.67,227,0.0,377
scryfall,yellow,Bulwark Ox,dft,428,146670b1-0b6d-4d9b-b931-137c508309a9,,,sample,https://cards.scryfall.io/normal/front/1/4/146670b1-0b6d-4d9b-b931-137c508309a9.jpg?1782687589,488,680,0.71765,trimmed,,cardspace,244.5,191.7,19.75,151.98,224.75,7.46,True,,245.98,192.64,19.34,152.65,226.64,0.98,4760,246.13,192.91,19.26,152.77,226.87,1.12,4760,246.05,192.75,19.3,152.7,226.75,1.46,3410,239.82,188.48,21.09,149.8,218.73,26.29,3410
scryfall,yellow,Valor's Flagship,dft,434,1f73b484-1503-4899-8b6a-076e8b087810,,,sample,https://cards.scryfall.io/normal/front/1/f/1f73b484-1503-4899-8b6a-076e8b087810.jpg?1782687584,488,680,0.71765,trimmed,,raw,244.38,191.57,19.71,151.89,224.66,7.75,True,,245.98,192.64,19.34,152.65,226.64,1.0,4760,246.19,192.93,19.05,152.72,227.14,1.15,4760,246.05,192.75,19.3,152.7,226.75,1.46,3410,239.29,187.95,21.16,149.47,218.12,27.38,3410
scryfall,yellow,Valor's Flagship,dft,434,1f73b484-1503-4899-8b6a-076e8b087810,,,sample,https://cards.scryfall.io/normal/front/1/f/1f73b484-1503-4899-8b6a-076e8b087810.jpg?1782687584,488,680,0.71765,trimmed,,production,246,193,19,152.67,227,0.0,True,,246,193,19,152.67,227,0.0,1022,246,193,19,152.67,227,0.0,1533,,,,,,,0,246,193,19,152.67,227,0.0,377
scryfall,yellow,Valor's Flagship,dft,434,1f73b484-1503-4899-8b6a-076e8b087810,,,sample,https://cards.scryfall.io/normal/front/1/f/1f73b484-1503-4899-8b6a-076e8b087810.jpg?1782687584,488,680,0.71765,trimmed,,cardspace,244.38,191.57,19.71,151.89,224.66,7.75,True,,245.98,192.64,19.34,152.65,226.64,1.0,4760,246.19,192.93,19.05,152.72,227.14,1.15,4760,246.05,192.75,19.3,152.7,226.75,1.46,3410,239.29,187.95,21.16,149.47,218.12,27.38,3410
scryfall,yellow,Marketback Walker,dft,498,20419718-d922-4f3c-aeb2-30ffb2ff7cbb,,,sample,https://cards.scryfall.io/normal/front/2/0/20419718-d922-4f3c-aeb2-30ffb2ff7cbb.jpg?1782687538,488,680,0.71765,trimmed,,raw,244.72,191.86,19.7,152.09,225.02,6.78,True,,246.01,192.62,19.37,152.67,226.64,0.98,4760,245.96,192.99,19.23,152.73,226.73,1.13,4760,246.05,192.75,19.3,152.7,226.75,1.46,3410,240.84,189.09,20.88,150.27,219.96,23.54,3410
scryfall,yellow,Marketback Walker,dft,498,20419718-d922-4f3c-aeb2-30ffb2ff7cbb,,,sample,https://cards.scryfall.io/normal/front/2/0/20419718-d922-4f3c-aeb2-30ffb2ff7cbb.jpg?1782687538,488,680,0.71765,trimmed,,production,246,193,19,152.67,227,0.0,True,,246,193,19,152.67,227,0.0,1022,246,193,19,152.67,227,0.0,1533,,,,,,,0,246,193,19,152.67,227,0.0,377
scryfall,yellow,Marketback Walker,dft,498,20419718-d922-4f3c-aeb2-30ffb2ff7cbb,,,sample,https://cards.scryfall.io/normal/front/2/0/20419718-d922-4f3c-aeb2-30ffb2ff7cbb.jpg?1782687538,488,680,0.71765,trimmed,,cardspace,244.72,191.86,19.7,152.09,225.02,6.78,True,,246.01,192.62,19.37,152.67,226.64,0.98,4760,245.96,192.99,19.23,152.73,226.73,1.13,4760,246.05,192.75,19.3,152.7,226.75,1.46,3410,240.84,189.09,20.88,150.27,219.96,23.54,3410
scryfall,yellow,"Gonti, Night Minister",dft,450,21ed5dd3-e67b-4425-bb98-6b07db1e9d1f,,,sample,https://cards.scryfall.io/normal/front/2/1/21ed5dd3-e67b-4425-bb98-6b07db1e9d1f.jpg?1782687572,488,680,0.71765,trimmed,,raw,244.61,191.75,19.75,152.03,224.87,7.11,True,,246.0,192.62,19.38,152.67,226.62,1.0,4760,246.03,192.96,19.33,152.78,226.7,1.05,4760,246.05,192.75,19.3,152.7,226.75,1.46,3410,240.37,188.65,20.97,150.0,219.39,24.95,3410
scryfall,yellow,"Gonti, Night Minister",dft,450,21ed5dd3-e67b-4425-bb98-6b07db1e9d1f,,,sample,https://cards.scryfall.io/normal/front/2/1/21ed5dd3-e67b-4425-bb98-6b07db1e9d1f.jpg?1782687572,488,680,0.71765,trimmed,,production,246,193,19,152.67,227,0.0,True,,246,193,19,152.67,227,0.0,1022,246,193,19,152.67,227,0.0,1533,,,,,,,0,246,193,19,152.67,227,0.0,377
scryfall,yellow,"Gonti, Night Minister",dft,450,21ed5dd3-e67b-4425-bb98-6b07db1e9d1f,,,sample,https://cards.scryfall.io/normal/front/2/1/21ed5dd3-e67b-4425-bb98-6b07db1e9d1f.jpg?1782687572,488,680,0.71765,trimmed,,cardspace,244.61,191.75,19.75,152.03,224.87,7.11,True,,246.0,192.62,19.38,152.67,226.62,1.0,4760,246.03,192.96,19.33,152.78,226.7,1.05,4760,246.05,192.75,19.3,152.7,226.75,1.46,3410,240.37,188.65,20.97,150.0,219.39,24.95,3410
scryfall,yellow,"Mimeoplasm, Revered One",dft,486,2976e7e4-c53f-47d5-9890-cd30acad4f68,,,sample,https://cards.scryfall.io/normal/front/2/9/2976e7e4-c53f-47d5-9890-cd30acad4f68.jpg?1782687546,488,680,0.71765,trimmed,,raw,244.82,191.89,19.59,152.1,225.23,6.66,True,,245.99,192.63,19.34,152.66,226.65,0.81,4760,246.28,192.89,19.07,152.75,227.21,1.15,4760,246.05,192.75,19.3,152.7,226.75,1.46,3410,240.95,189.28,20.65,150.29,220.3,23.22,3410
scryfall,yellow,"Mimeoplasm, Revered One",dft,486,2976e7e4-c53f-47d5-9890-cd30acad4f68,,,sample,https://cards.scryfall.io/normal/front/2/9/2976e7e4-c53f-47d5-9890-cd30acad4f68.jpg?1782687546,488,680,0.71765,trimmed,,production,246,193,19,152.67,227,0.0,True,,246,193,19,152.67,227,0.0,1022,246,193,19,152.67,227,0.0,1533,,,,,,,0,246,193,19,152.67,227,0.0,377
scryfall,yellow,"Mimeoplasm, Revered One",dft,486,2976e7e4-c53f-47d5-9890-cd30acad4f68,,,sample,https://cards.scryfall.io/normal/front/2/9/2976e7e4-c53f-47d5-9890-cd30acad4f68.jpg?1782687546,488,680,0.71765,trimmed,,cardspace,244.82,191.89,19.59,152.1,225.23,6.66,True,,245.99,192.63,19.34,152.66,226.65,0.81,4760,246.28,192.89,19.07,152.75,227.21,1.15,4760,246.05,192.75,19.3,152.7,226.75,1.46,3410,240.95,189.28,20.65,150.29,220.3,23.22,3410
scryfall,yellow,Forest,dft,516,2a7aba60-d300-4c33-9e1e-846d6167dc50,,,sample,https://cards.scryfall.io/normal/front/2/a/2a7aba60-d300-4c33-9e1e-846d6167dc50.jpg?1782687525,488,680,0.71765,trimmed,,raw,223.18,187.56,45.73,152.16,177.45,43.95,False,borderless,206.22,186.67,54.49,149.12,151.73,69.86,4760,199.49,170.79,45.53,138.61,153.96,79.13,4760,245.13,202.75,62.7,170.19,182.43,4.12,3410,241.88,190.03,20.2,150.7,221.68,22.7,3410
scryfall,yellow,Forest,dft,516,2a7aba60-d300-4c33-9e1e-846d6167dc50,,,sample,https://cards.scryfall.io/normal/front/2/a/2a7aba60-d300-4c33-9e1e-846d6167dc50.jpg?1782687525,488,680,0.71765,trimmed,,production,246.01,193.0,18.99,152.67,227.01,0.09,True,,246.02,192.99,18.98,152.66,227.04,0.27,1022,246,193,19,152.67,227,0.0,1533,,,,,,,0,246,193,19,152.67,227,0.0,377
scryfall,yellow,Forest,dft,516,2a7aba60-d300-4c33-9e1e-846d6167dc50,,,sample,https://cards.scryfall.io/normal/front/2/a/2a7aba60-d300-4c33-9e1e-846d6167dc50.jpg?1782687525,488,680,0.71765,trimmed,,cardspace,223.18,187.56,45.73,152.16,177.45,43.95,False,borderless,206.22,186.67,54.49,149.12,151.73,69.86,4760,199.49,170.79,45.53,138.61,153.96,79.13,4760,245.13,202.75,62.7,170.19,182.43,4.12,3410,241.88,190.03,20.2,150.7,221.68,22.7,3410
scryfall,silver,Steel Squirrel,ust,162,00feacac-9496-44bf-ad58-0fd5f3b5675a,,,sample,https://cards.scryfall.io/normal/front/0/0/00feacac-9496-44bf-ad58-0fd5f3b5675a.jpg?1782748165,488,680,0.71765,trimmed,,raw,102.72,117.41,123.42,114.52,20.71,40.21,False,borderless,128.58,148.69,158.48,145.25,29.9,42.29,4760,121.96,146.04,155.43,141.14,33.47,38.8,4760,129.43,145.45,153.62,142.84,24.19,40.45,3410,30.9,29.47,26.17,28.85,4.72,39.31,3410
scryfall,silver,Steel Squirrel,ust,162,00feacac-9496-44bf-ad58-0fd5f3b5675a,,,sample,https://cards.scryfall.io/normal/front/0/0/00feacac-9496-44bf-ad58-0fd5f3b5675a.jpg?1782748165,488,680,0.71765,trimmed,,production,101.21,106.77,109.44,105.81,8.23,33.26,False,borderless,139.93,149.74,156.27,148.65,16.35,50.39,1022,141.71,151.58,158.05,150.44,16.34,49.39,1533,,,,,,,0,22,19,14,18.33,8,0.0,377
scryfall,silver,Steel Squirrel,ust,162,00feacac-9496-44bf-ad58-0fd5f3b5675a,,,sample,https://cards.scryfall.io/normal/front/0/0/00feacac-9496-44bf-ad58-0fd5f3b5675a.jpg?1782748165,488,680,0.71765,trimmed,,cardspace,102.72,117.41,123.42,114.52,20.71,40.21,False,borderless,128.58,148.69,158.48,145.25,29.9,42.29,4760,121.96,146.04,155.43,141.14,33.47,38.8,4760,129.43,145.45,153.62,142.84,24.19,40.45,3410,30.9,29.47,26.17,28.85,4.72,39.31,3410
scryfall,silver,Mise,unh,38,0039b1f3-6bcd-4578-af5b-e13fb2036ef2,,,sample,https://cards.scryfall.io/normal/front/0/0/0039b1f3-6bcd-4578-af5b-e13fb2036ef2.jpg?1782754112,488,680,0.71765,trimmed,,raw,118.16,118.27,119.49,118.64,1.34,31.81,False,borderless,115.25,115.26,115.2,115.24,0.05,39.01,4760,110.51,111.3,114.46,112.09,3.94,42.29,4760,129.86,129.62,129.44,129.64,0.42,8.07,3410,117.0,116.91,118.87,117.6,1.96,37.87,3410
scryfall,silver,Mise,unh,38,0039b1f3-6bcd-4578-af5b-e13fb2036ef2,,,sample,https://cards.scryfall.io/normal/front/0/0/0039b1f3-6bcd-4578-af5b-e13fb2036ef2.jpg?1782754112,488,680,0.71765,trimmed,,production,127.84,127.84,127.84,127.84,0.0,4.67,True,,127.76,127.76,127.76,127.76,0.0,4.36,1022,127.78,127.78,127.78,127.78,0.0,5.03,1533,,,,,,,0,127.97,127.97,127.97,127.97,0.0,4.61,377
scryfall,silver,Mise,unh,38,0039b1f3-6bcd-4578-af5b-e13fb2036ef2,,,sample,https://cards.scryfall.io/normal/front/0/0/0039b1f3-6bcd-4578-af5b-e13fb2036ef2.jpg?1782754112,488,680,0.71765,trimmed,,cardspace,118.16,118.27,119.49,118.64,1.34,31.81,False,borderless,115.25,115.26,115.2,115.24,0.05,39.01,4760,110.51,111.3,114.46,112.09,3.94,42.29,4760,129.86,129.62,129.44,129.64,0.42,8.07,3410,117.0,116.91,118.87,117.6,1.96,37.87,3410
scryfall,silver,Booster Tutor,und,33,0a5718db-e67d-468a-95ba-11a08fcf9fea,,,sample,https://cards.scryfall.io/normal/front/0/a/0a5718db-e67d-468a-95ba-11a08fcf9fea.jpg?1782744753,488,680,0.71765,trimmed,,raw,83.15,86.31,91.13,86.87,7.98,56.35,False,borderless,103.85,110.38,117.69,110.64,13.84,61.97,4760,87.66,91.65,99.89,93.06,12.23,63.65,4760,111.1,116.44,123.92,117.15,12.82,61.08,3410,30.0,26.79,23.02,26.6,6.99,38.72,3410
scryfall,silver,Booster Tutor,und,33,0a5718db-e67d-468a-95ba-11a08fcf9fea,,,sample,https://cards.scryfall.io/normal/front/0/a/0a5718db-e67d-468a-95ba-11a08fcf9fea.jpg?1782744753,488,680,0.71765,trimmed,,production,101.21,106.77,109.44,105.81,8.23,33.26,False,borderless,139.93,149.74,156.27,148.65,16.35,50.39,1022,141.71,151.58,158.05,150.44,16.34,49.39,1533,,,,,,,0,22,19,14,18.33,8,0.0,377
scryfall,silver,Booster Tutor,und,33,0a5718db-e67d-468a-95ba-11a08fcf9fea,,,sample,https://cards.scryfall.io/normal/front/0/a/0a5718db-e67d-468a-95ba-11a08fcf9fea.jpg?1782744753,488,680,0.71765,trimmed,,cardspace,83.15,86.31,91.13,86.87,7.98,56.35,False,borderless,103.85,110.38,117.69,110.64,13.84,61.97,4760,87.66,91.65,99.89,93.06,12.23,63.65,4760,111.1,116.44,123.92,117.15,12.82,61.08,3410,30.0,26.79,23.02,26.6,6.99,38.72,3410
scryfall,silver,Goblin Bowling Team,ugl,44,00325992-ec1c-469a-8df0-ffb9a197d221,,,sample,https://cards.scryfall.io/normal/front/0/0/00325992-ec1c-469a-8df0-ffb9a197d221.jpg?1782755253,488,680,0.71765,trimmed,,raw,123.65,121.24,120.46,121.78,3.19,17.58,True,,116.73,113.96,113.47,114.72,3.26,29.4,4760,122.58,115.71,113.08,117.12,9.51,30.63,4760,127.77,127.76,127.78,127.77,0.02,5.17,3410,127.52,127.52,127.53,127.52,0.01,5.11,3410
scryfall,silver,Goblin Bowling Team,ugl,44,00325992-ec1c-469a-8df0-ffb9a197d221,,,sample,https://cards.scryfall.io/normal/front/0/0/00325992-ec1c-469a-8df0-ffb9a197d221.jpg?1782755253,488,680,0.71765,trimmed,,production,127.84,127.84,127.84,127.84,0.0,4.67,True,,127.76,127.76,127.76,127.76,0.0,4.36,1022,127.78,127.78,127.78,127.78,0.0,5.03,1533,,,,,,,0,127.97,127.97,127.97,127.97,0.0,4.61,377
scryfall,silver,Goblin Bowling Team,ugl,44,00325992-ec1c-469a-8df0-ffb9a197d221,,,sample,https://cards.scryfall.io/normal/front/0/0/00325992-ec1c-469a-8df0-ffb9a197d221.jpg?1782755253,488,680,0.71765,trimmed,,cardspace,123.65,121.24,120.46,121.78,3.19,17.58,True,,116.73,113.96,113.47,114.72,3.26,29.4,4760,122.58,115.71,113.08,117.12,9.51,30.63,4760,127.77,127.76,127.78,127.77,0.02,5.17,3410,127.52,127.52,127.53,127.52,0.01,5.11,3410
scryfall,silver,Handy Dandy Clone Machine,ulst,57,03eaaaa9-e23f-45a3-880d-f7e0891db3bc,,,sample,https://cards.scryfall.io/normal/front/0/3/03eaaaa9-e23f-45a3-880d-f7e0891db3bc.jpg?1782736577,488,680,0.71765,trimmed,,raw,97.76,120.27,140.21,119.41,42.45,47.2,False,borderless,125.22,154.89,180.85,153.65,55.62,53.17,4760,118.66,150.57,174.53,147.92,55.87,48.62,4760,124.6,149.66,174.45,149.57,49.85,54.51,3410,22.55,25.98,31.02,26.52,8.47,32.5,3410
scryfall,silver,Handy Dandy Clone Machine,ulst,57,03eaaaa9-e23f-45a3-880d-f7e0891db3bc,,,sample,https://cards.scryfall.io/normal/front/0/3/03eaaaa9-e23f-45a3-880d-f7e0891db3bc.jpg?1782736577,488,680,0.71765,trimmed,,production,104.52,116.92,136.06,119.17,31.53,36.45,False,borderless,147.39,164.21,190.44,167.34,43.05,55.13,1022,149.19,166.55,192.73,169.49,43.54,54.22,1533,,,,,,,0,17,20,25,20.67,8,0.0,377
scryfall,silver,Handy Dandy Clone Machine,ulst,57,03eaaaa9-e23f-45a3-880d-f7e0891db3bc,,,sample,https://cards.scryfall.io/normal/front/0/3/03eaaaa9-e23f-45a3-880d-f7e0891db3bc.jpg?1782736577,488,680,0.71765,trimmed,,cardspace,97.76,120.27,140.21,119.41,42.45,47.2,False,borderless,125.22,154.89,180.85,153.65,55.62,53.17,4760,118.66,150.57,174.53,147.92,55.87,48.62,4760,124.6,149.66,174.45,149.57,49.85,54.51,3410,22.55,25.98,31.02,26.52,8.47,32.5,3410
scryfall,silver,Yule Ooze,hho,11,34f1e901-7728-41e2-ad1b-94c877404a58,,,sample,https://cards.scryfall.io/normal/front/3/4/34f1e901-7728-41e2-ad1b-94c877404a58.jpg?1782752430,488,680,0.71765,trimmed,,raw,184.25,204.08,198.01,195.45,19.83,32.69,False,borderless,177.21,204.11,198.35,193.23,26.9,40.99,4760,184.09,197.1,186.94,189.38,13.01,34.48,4760,199.33,212.89,213.21,208.48,13.88,9.33,3410,176.35,202.2,193.56,190.7,25.85,45.96,3410
scryfall,silver,Yule Ooze,hho,11,34f1e901-7728-41e2-ad1b-94c877404a58,,,sample,https://cards.scryfall.io/normal/front/3/4/34f1e901-7728-41e2-ad1b-94c877404a58.jpg?1782752430,488,680,0.71765,trimmed,,production,191.15,215.98,213.78,206.97,24.83,4.2,True,,189.71,219.99,215.24,208.31,30.28,4.3,1022,192.83,209.84,214.31,205.66,21.48,4.28,1533,,,,,,,0,190.9,218.09,211.78,206.93,27.19,4.04,377
scryfall,silver,Yule Ooze,hho,11,34f1e901-7728-41e2-ad1b-94c877404a58,,,sample,https://cards.scryfall.io/normal/front/3/4/34f1e901-7728-41e2-ad1b-94c877404a58.jpg?1782752430,488,680,0.71765,trimmed,,cardspace,184.25,204.08,198.01,195.45,19.83,32.69,False,borderless,177.21,204.11,198.35,193.23,26.9,40.99,4760,184.09,197.1,186.94,189.38,13.01,34.48,4760,199.33,212.89,213.21,208.48,13.88,9.33,3410,176.35,202.2,193.56,190.7,25.85,45.96,3410
scryfall,silver,Faerie Spy,tust,4,1008e47a-a8c4-4f4f-8628-ac4b8f978dd0,,,sample,https://cards.scryfall.io/normal/front/1/0/1008e47a-a8c4-4f4f-8628-ac4b8f978dd0.jpg?1782748122,488,680,0.71765,trimmed,,raw,126.54,157.97,165.76,150.09,39.22,46.24,False,borderless,152.2,198.68,210.93,187.27,58.73,48.1,4760,153.3,200.93,218.23,190.82,64.92,45.39,4760,164.93,197.91,204.36,189.07,39.43,40.81,3410,35.71,34.36,29.51,33.19,6.2,50.68,3410
scryfall,silver,Faerie Spy,tust,4,1008e47a-a8c4-4f4f-8628-ac4b8f978dd0,,,sample,https://cards.scryfall.io/normal/front/1/0/1008e47a-a8c4-4f4f-8628-ac4b8f978dd0.jpg?1782748122,488,680,0.71765,trimmed,,production,117.27,129.21,127.18,124.55,11.94,40.22,False,borderless,162.83,187.74,183.28,177.95,24.92,60.78,1022,166.99,180.9,184.25,177.38,17.26,59.89,1533,,,,,,,0,22,19,14,18.33,8,0.0,377
scryfall,silver,Faerie Spy,tust,4,1008e47a-a8c4-4f4f-8628-ac4b8f978dd0,,,sample,https://cards.scryfall.io/normal/front/1/0/1008e47a-a8c4-4f4f-8628-ac4b8f978dd0.jpg?1782748122,488,680,0.71765,trimmed,,cardspace,126.54,157.97,165.76,150.09,39.22,46.24,False,borderless,152.2,198.68,210.93,187.27,58.73,48.1,4760,153.3,200.93,218.23,190.82,64.92,45.39,4760,164.93,197.91,204.36,189.07,39.43,40.81,3410,35.71,34.36,29.51,33.19,6.2,50.68,3410
scryfall,silver,Goblin Mime,pal04,12,0fa0dd4a-40a2-4b15-b66a-42366c5f86a6,,,sample,https://cards.scryfall.io/normal/front/0/f/0fa0dd4a-40a2-4b15-b66a-42366c5f86a6.jpg?1782754181,488,680,0.71765,trimmed,,raw,102.72,103.48,100.72,102.31,2.76,23.63,False,borderless,100.51,102.52,99.74,100.92,2.79,29.67,4760,99.06,95.99,92.25,95.77,6.81,29.87,4760,110.53,112.28,109.59,110.8,2.69,5.77,3410,100.79,103.13,101.31,101.74,2.34,29.21,3410
scryfall,silver,Goblin Mime,pal04,12,0fa0dd4a-40a2-4b15-b66a-42366c5f86a6,,,sample,https://cards.scryfall.io/normal/front/0/f/0fa0dd4a-40a2-4b15-b66a-42366c5f86a6.jpg?1782754181,488,680,0.71765,trimmed,,production,108.52,110.32,107.42,108.75,2.91,1.39,True,,108.12,110.0,107.06,108.39,2.94,1.22,1022,108.91,110.74,107.82,109.16,2.92,1.23,1533,,,,,,,0,108.54,110.23,107.37,108.71,2.86,1.73,377
scryfall,silver,Goblin Mime,pal04,12,0fa0dd4a-40a2-4b15-b66a-42366c5f86a6,,,sample,https://cards.scryfall.io/normal/front/0/f/0fa0dd4a-40a2-4b15-b66a-42366c5f86a6.jpg?1782754181,488,680,0.71765,trimmed,,cardspace,102.72,103.48,100.72,102.31,2.76,23.63,False,borderless,100.51,102.52,99.74,100.92,2.79,29.67,4760,99.06,95.99,92.25,95.77,6.81,29.87,4760,110.53,112.28,109.59,110.8,2.69,5.77,3410,100.79,103.13,101.31,101.74,2.34,29.21,3410
scryfall,silver,Sheep,tugl,93,281d2c14-2343-44c9-a589-7f4da37978a2,,,sample,https://cards.scryfall.io/normal/front/2/8/281d2c14-2343-44c9-a589-7f4da37978a2.jpg?1782755229,488,680,0.71765,trimmed,,raw,118.5,119.94,118.23,118.89,1.71,21.74,False,borderless,108.82,109.01,107.8,108.54,1.21,42.4,4760,110.08,115.63,110.07,111.92,5.56,33.98,4760,127.78,127.78,127.78,127.78,0.0,5.1,3410,127.32,127.32,127.27,127.31,0.05,5.5,3410
scryfall,silver,Sheep,tugl,93,281d2c14-2343-44c9-a589-7f4da37978a2,,,sample,https://cards.scryfall.io/normal/front/2/8/281d2c14-2343-44c9-a589-7f4da37978a2.jpg?1782755229,488,680,0.71765,trimmed,,production,128.57,128.57,128.57,128.57,0.0,4.85,True,,128.14,128.14,128.14,128.14,0.0,4.54,1022,127.94,127.94,127.94,127.94,0.0,5.36,1533,,,,,,,0,129.62,129.62,129.62,129.62,0.0,4.65,377
scryfall,silver,Sheep,tugl,93,281d2c14-2343-44c9-a589-7f4da37978a2,,,sample,https://cards.scryfall.io/normal/front/2/8/281d2c14-2343-44c9-a589-7f4da37978a2.jpg?1782755229,488,680,0.71765,trimmed,,cardspace,118.5,119.94,118.23,118.89,1.71,21.74,False,borderless,108.82,109.01,107.8,108.54,1.21,42.4,4760,110.08,115.63,110.07,111.92,5.56,33.98,4760,127.78,127.78,127.78,127.78,0.0,5.1,3410,127.32,127.32,127.27,127.31,0.05,5.5,3410
scryfall,silver,Rainbow Dash,sld,1540,6ab2cbaa-58c5-4612-8d99-10f5ee5041ee,,,sample,https://cards.scryfall.io/normal/front/6/a/6ab2cbaa-58c5-4612-8d99-10f5ee5041ee.jpg?1782730293,488,680,0.71765,trimmed,,raw,126.2,120.83,95.98,114.34,30.23,41.45,False,borderless,165.05,152.51,114.36,143.97,50.69,35.27,4760,176.24,160.38,114.2,150.27,62.04,34.54,4760,145.66,152.45,137.52,145.21,14.92,45.56,3410,17.87,17.99,17.82,17.89,0.16,50.44,3410
scryfall,silver,Rainbow Dash,sld,1540,6ab2cbaa-58c5-4612-8d99-10f5ee5041ee,,,sample,https://cards.scryfall.io/normal/front/6/a/6ab2cbaa-58c5-4612-8d99-10f5ee5041ee.jpg?1782730293,488,680,0.71765,trimmed,,production,80.15,82.55,84.3,82.33,4.15,29.97,False,borderless,119.37,123,125.56,122.64,6.18,45.32,1022,120.09,123.64,126.34,123.36,6.25,44.6,1533,,,,,,,0,1,1,1,1.0,0,0.0,377
scryfall,silver,Rainbow Dash,sld,1540,6ab2cbaa-58c5-4612-8d99-10f5ee5041ee,,,sample,https://cards.scryfall.io/normal/front/6/a/6ab2cbaa-58c5-4612-8d99-10f5ee5041ee.jpg?1782730293,488,680,0.71765,trimmed,,cardspace,126.2,120.83,95.98,114.34,30.23,41.45,False,borderless,165.05,152.51,114.36,143.97,50.69,35.27,4760,176.24,160.38,114.2,150.27,62.04,34.54,4760,145.66,152.45,137.52,145.21,14.92,45.56,3410,17.87,17.99,17.82,17.89,0.16,50.44,3410
scryfall,silver,Nerf War,h17,2,2eb08fc5-29a4-4911-ac94-dc5ff2fc2ace,,,sample,https://cards.scryfall.io/normal/front/2/e/2eb08fc5-29a4-4911-ac94-dc5ff2fc2ace.jpg?1782748611,488,680,0.71765,trimmed,,raw,92.72,126.19,146.24,121.72,53.52,69.39,False,borderless,117.1,165.17,188.95,157.07,71.86,79.05,4760,104.62,148.38,181.31,144.77,76.69,84.32,4760,121.7,162.54,189.13,157.79,67.43,82.01,3410,27.48,28.68,25.57,27.24,3.11,32.18,3410
scryfall,silver,Nerf War,h17,2,2eb08fc5-29a4-4911-ac94-dc5ff2fc2ace,,,sample,https://cards.scryfall.io/normal/front/2/e/2eb08fc5-29a4-4911-ac94-dc5ff2fc2ace.jpg?1782748611,488,680,0.71765,trimmed,,production,117.25,129.22,127.18,124.55,11.97,40.21,False,borderless,162.76,187.77,183.28,177.94,25.01,60.75,1022,166.99,180.9,184.25,177.38,17.26,59.89,1533,,,,,,,0,22,19,14,18.33,8,0.0,377
